Unnamed: 0,title,level,language,crediteligibility,processed_title,unique_title,level_encoded,language_encoded,credit_eligibility_encoded
224.0,Selenium WebDriver 4 With Java - Novice To Ninja + Interview,Expert,English,Yes,selenium webdriver 4 with java - novice to ninja + interview,212,2,1,1
225.0,Introduction to OpenAI API & ChatGPT API for Developers,All Levels,English,Yes,introduction to openai api & chatgpt api for developers,225,0,1,1
226.0,Xamarin Forms: Build Native Cross-platform Apps with C#,All Levels,Spanish,No,xamarin forms: build native cross-platform apps with c#,226,0,4,0
227.0,Software Engineering 101: Plan and Execute Better Software.,All Levels,Spanish,No,software engineering 101: plan and execute better software.,227,0,4,0
228.0,DP-900 Azure Data Fundamentals Exam Prep In One Day,Beginner,French,Yes,dp-900 azure data fundamentals exam prep in one day,228,1,2,1
229.0,Artificial Intelligence: Reinforcement Learning in Python,Intermediate,German,No,artificial intelligence: reinforcement learning in python,229,3,3,0
230.0,Microservices Software Architecture: Patterns and Techniques,All Levels,Spanish,Yes,microservices software architecture: patterns and techniques,230,0,4,1
231.0,Introduction to Windows PowerShell 5.1,Intermediate,English,No,introduction to windows powershell 5.1,231,3,1,0
232.0,Python for Beginners with Examples,Beginner,German,No,python for beginners with examples,232,1,3,0
233.0,Data Structures A-Z : Data Structures + Algorithms Bootcamp,Intermediate,German,Yes,data structures a-z : data structures + algorithms bootcamp,43,3,3,1
234.0,Teach Your Kids to Code: Learn to Program Python at Any Age!,Intermediate,English,Yes,teach your kids to code: learn to program python at any age!,234,3,1,1
235.0,Web Development Masterclass - Online Certification Course,Intermediate,Spanish,No,web development masterclass - online certification course,235,3,4,0
236.0,Data Science: Deep Learning and Neural Networks in Python,Intermediate,English,Yes,data science: deep learning and neural networks in python,236,3,1,1
237.0,Go Java Full Stack with Spring Boot and Angular,All Levels,German,Yes,go java full stack with spring boot and angular,237,0,3,1
238.0,Node JS: Advanced Concepts,Intermediate,Chinese,No,node js: advanced concepts,130,3,0,0
239.0,Complete Java SE 8 Developer Bootcamp - OCA Prep Included,All Levels,Chinese,Yes,complete java se 8 developer bootcamp - oca prep included,239,0,0,1
240.0,The Advanced Web Developer Bootcamp,Intermediate,French,No,the advanced web developer bootcamp,20,3,2,0
241.0,The Complete Hands-On Introduction to Apache Airflow,Intermediate,English,No,the complete hands-on introduction to apache airflow,241,3,1,0
242.0,Selenium WebDriver Masterclass with C#,All Levels,English,Yes,selenium webdriver masterclass with c#,12,0,1,1
243.0,Full Stack: Angular and Java Spring Boot E-Commerce Website,Intermediate,French,Yes,full stack: angular and java spring boot e-commerce website,237,3,2,1
244.0,Software Testing Masterclass (2023) - From Novice to Expert,Expert,French,Yes,software testing masterclass (2023) - from novice to expert,244,2,2,1
245.0,Python for beginners - Learn all the basics of python,Beginner,French,No,python for beginners - learn all the basics of python,15,1,2,0
246.0,Python OOP : Four Pillars of OOP in Python 3 for Beginners,Beginner,German,Yes,python oop : four pillars of oop in python 3 for beginners,246,1,3,1
247.0,Advanced Javascript,Intermediate,English,No,advanced javascript,73,3,1,0
248.0,NestJS Zero to Hero - Modern TypeScript Back-end Development,Expert,German,Yes,nestjs zero to hero - modern typescript back-end development,248,2,3,1
249.0,TensorFlow Developer Certificate in 2023: Zero to Mastery,Intermediate,French,Yes,tensorflow developer certificate in 2023: zero to mastery,31,3,2,1
250.0,React Front To Back,All Levels,English,No,react front to back,4,0,1,0
251.0,Coding for Beginners 1: You Can Learn to Code!,Beginner,German,Yes,coding for beginners 1: you can learn to code!,24,1,3,1
252.0,Python and Django for Beginners,Beginner,German,Yes,python and django for beginners,35,1,3,1
253.0,Full Stack Java developer - Java + JSP + Spring Restful + JS,All Levels,French,No,full stack java developer - java + jsp + spring restful + js,253,0,2,0
254.0,POSTMAN API Testing - Step by Step for Beginners,Intermediate,English,Yes,postman api testing - step by step for beginners,163,3,1,1
255.0,R Programming: Advanced Analytics In R For Data Science,Intermediate,French,Yes,r programming: advanced analytics in r for data science,32,3,2,1
256.0,"HTML, CSS, & JavaScript - Certification Course for Beginners",Beginner,English,No,"html, css, & javascript - certification course for beginners",256,1,1,0
257.0,The Complete Salesforce Development Course,Intermediate,Chinese,Yes,the complete salesforce development course,257,3,0,1
258.0,Shell Scripting: Discover How to Automate Command Line Tasks,Expert,Spanish,Yes,shell scripting: discover how to automate command line tasks,129,2,4,1
259.0,Interactive Python Dashboards with Plotly and Dash,Intermediate,Spanish,No,interactive python dashboards with plotly and dash,259,3,4,0
260.0,Python and Flask Bootcamp: Create Websites using Flask!,All Levels,Spanish,Yes,python and flask bootcamp: create websites using flask!,101,0,4,1
261.0,SQL for Data Analysis: Beginner MySQL Business Intelligence,Intermediate,French,Yes,sql for data analysis: beginner mysql business intelligence,261,3,2,1
262.0,Complete Python Programming Masterclass Beginner to Advanced,Intermediate,Chinese,Yes,complete python programming masterclass beginner to advanced,15,3,0,1
263.0,Python Network Programming for Network Engineers (Python 3),Beginner,English,No,python network programming for network engineers (python 3),263,1,1,0
264.0,Terraform for the Absolute Beginners with Labs,Beginner,German,Yes,terraform for the absolute beginners with labs,264,1,3,1
265.0,"Angular (Full App) with Angular Material, Angularfire & NgRx",All Levels,English,No,"angular (full app) with angular material, angularfire & ngrx",265,0,1,0
266.0,Design Patterns in Java,Intermediate,German,Yes,design patterns in java,193,3,3,1
267.0,The Complete Web Development Course - Build 15 Projects,All Levels,English,Yes,the complete web development course - build 15 projects,267,0,1,1
268.0,SQL and PostgreSQL: The Complete Developer's Guide,Beginner,Chinese,Yes,sql and postgresql: the complete developer's guide,268,1,0,1
269.0,Microservices with Spring Cloud,Intermediate,German,Yes,microservices with spring cloud,269,3,3,1
270.0,Selenium WebDriver with Java & Cucumber BDD,Beginner,French,Yes,selenium webdriver with java & cucumber bdd,209,1,2,1
271.0,"The Modern React Bootcamp (Hooks, Context, NextJS, Router)",Beginner,English,Yes,"the modern react bootcamp (hooks, context, nextjs, router)",271,1,1,1
272.0,The Complete jQuery Course: From Beginner To Advanced!,Intermediate,English,Yes,the complete jquery course: from beginner to advanced!,78,3,1,1
273.0,Natural Language Processing with Deep Learning in Python,Expert,German,Yes,natural language processing with deep learning in python,145,2,3,1
274.0,Complete Tensorflow 2 and Keras Deep Learning Bootcamp,All Levels,French,Yes,complete tensorflow 2 and keras deep learning bootcamp,126,0,2,1
275.0,Learn Object Oriented PHP By Building a Complete Website,All Levels,French,No,learn object oriented php by building a complete website,275,0,2,0
276.0,Build a Backend REST API with Python & Django - Advanced,Intermediate,Chinese,Yes,build a backend rest api with python & django - advanced,276,3,0,1
277.0,The Complete Developers Guide to MongoDB,All Levels,French,No,the complete developers guide to mongodb,91,0,2,0
278.0,Complete Elasticsearch Masterclass with Logstash and Kibana,All Levels,French,No,complete elasticsearch masterclass with logstash and kibana,105,0,2,0
279.0,Python for Time Series Data Analysis,Intermediate,French,Yes,python for time series data analysis,279,3,2,1
280.0,Java for Absolute Beginners,Beginner,Spanish,No,java for absolute beginners,49,1,4,0
281.0,Oracle Database 12c SQL Certified Associate 1Z0-071,All Levels,Chinese,No,oracle database 12c sql certified associate 1z0-071,281,0,0,0
282.0,Spring Boot Microservices and Spring Cloud. Build & Deploy.,Expert,English,No,spring boot microservices and spring cloud. build & deploy.,19,2,1,0
283.0,Learn Manual Software Testing + Agile with Jira Tool,All Levels,German,No,learn manual software testing + agile with jira tool,115,0,3,0
284.0,Unreal Engine Blueprint Game Developer,Beginner,English,Yes,unreal engine blueprint game developer,23,1,1,1
285.0,Easy to Advanced Data Structures,All Levels,Chinese,No,easy to advanced data structures,285,0,0,0
286.0,Microsoft SQL from A to Z,All Levels,German,Yes,microsoft sql from a to z,286,0,3,1
287.0,The Complete Java Development Bootcamp,All Levels,Chinese,No,the complete java development bootcamp,1,0,0,0
288.0,30 Days of Python | Unlock your Python Potential,Expert,French,No,30 days of python | unlock your python potential,288,2,2,0
289.0,The Complete Data Structures and Algorithms Course in Python,Intermediate,German,No,the complete data structures and algorithms course in python,43,3,3,0
290.0,How To Become An Outstanding Solution Architect,All Levels,French,Yes,how to become an outstanding solution architect,290,0,2,1
291.0,Apache Spark 3 - Spark Programming in Python for Beginners,Expert,English,Yes,apache spark 3 - spark programming in python for beginners,291,2,1,1
292.0,Web Development w/ Google’s Go (golang) Programming Language,Intermediate,English,Yes,web development w/ google’s go (golang) programming language,99,3,1,1
293.0,GCP: Complete Google Data Engineer and Cloud Architect Guide,All Levels,German,Yes,gcp: complete google data engineer and cloud architect guide,293,0,3,1
294.0,Salesforce Development Training for Beginners,All Levels,German,No,salesforce development training for beginners,257,0,3,0
295.0,Build Web Apps with Vue JS 3 & Firebase,All Levels,Chinese,Yes,build web apps with vue js 3 & firebase,295,0,0,1
296.0,Python Masterclass 2023: Build 19 Real World Python Projects,All Levels,Chinese,No,python masterclass 2023: build 19 real world python projects,296,0,0,0
297.0,Informatica Tutorial: Beginner to Expert Level,Expert,French,Yes,informatica tutorial: beginner to expert level,297,2,2,1
298.0,Blender Character Creator for Video Games Design,Beginner,German,No,blender character creator for video games design,298,1,3,0
299.0,The Complete 2020 Fullstack Web Developer Course,Expert,English,No,the complete 2020 fullstack web developer course,20,2,1,0
300.0,The Complete ServiceNow Developer Course,Intermediate,Chinese,Yes,the complete servicenow developer course,20,3,0,1
301.0,Git a Web Developer Job: Mastering the Modern Workflow,Beginner,Chinese,No,git a web developer job: mastering the modern workflow,301,1,0,0
302.0,The Complete Elixir and Phoenix Bootcamp,All Levels,English,No,the complete elixir and phoenix bootcamp,302,0,1,0
303.0,Software Development: Better Requirements Gathering Skills,Intermediate,Chinese,No,software development: better requirements gathering skills,303,3,0,0
304.0,Mastering SQL Server 2016 Integration Services (SSIS)-Part 1,All Levels,French,No,mastering sql server 2016 integration services (ssis)-part 1,304,0,2,0
305.0,"Complete Web Design: HTML, CSS, Javascript, jQuery, Vue, Git",Beginner,German,No,"complete web design: html, css, javascript, jquery, vue, git",305,1,3,0
306.0,Python For Everybody : Python Programming MADE EASY,Beginner,English,Yes,python for everybody : python programming made easy,306,1,1,1
307.0,Python Programming - From Basics to Advanced level,All Levels,German,Yes,python programming - from basics to advanced level,192,0,3,1
308.0,"The Ultimate React Course 2024: React, Redux & More",All Levels,Chinese,No,"the ultimate react course 2024: react, redux & more",4,0,0,0
309.0,Fundamentals of Database Engineering,Intermediate,Chinese,No,fundamentals of database engineering,309,3,0,0
310.0,Kubernetes Hands-On - Deploy Microservices to the AWS Cloud,Intermediate,English,Yes,kubernetes hands-on - deploy microservices to the aws cloud,310,3,1,1
311.0,C Programming Bootcamp - The Complete C Language Course,All Levels,French,Yes,c programming bootcamp - the complete c language course,61,0,2,1
312.0,Machine Learning for Absolute Beginners - Level 1,Beginner,Spanish,Yes,machine learning for absolute beginners - level 1,63,1,4,1
313.0,MERN From Scratch 2023 | eCommerce Platform,All Levels,English,No,mern from scratch 2023 | ecommerce platform,313,0,1,0
314.0,The Complete Machine Learning Course with Python,Intermediate,Spanish,No,the complete machine learning course with python,9,3,4,0
315.0,Selenium WebDriver + Java. Complete step by step course.,Beginner,Spanish,Yes,selenium webdriver + java. complete step by step course.,315,1,4,1
316.0,Microfrontends with React: A Complete Developer's Guide,Intermediate,French,Yes,microfrontends with react: a complete developer's guide,316,3,2,1
317.0,Ultimate Rust Crash Course,Intermediate,Spanish,Yes,ultimate rust crash course,317,3,4,1
318.0,Complete guide to building an app with .Net Core and React,Expert,Spanish,No,complete guide to building an app with .net core and react,318,2,4,0
319.0,Nuxt.js 2 - Vue.js on Steroids,Intermediate,French,No,nuxt.js 2 - vue.js on steroids,319,3,2,0
320.0,Data Integration Fundamentals,Beginner,Spanish,No,data integration fundamentals,320,1,4,0
321.0,20 Web Projects With Vanilla JavaScript,Intermediate,Spanish,Yes,20 web projects with vanilla javascript,321,3,4,1
322.0,Bayesian Machine Learning in Python: A/B Testing,All Levels,Spanish,No,bayesian machine learning in python: a/b testing,322,0,4,0
323.0,The Bootstrap 4 Bootcamp,Beginner,English,Yes,the bootstrap 4 bootcamp,127,1,1,1
324.0,Understanding APIs and RESTful APIs Crash Course,Beginner,English,Yes,understanding apis and restful apis crash course,186,1,1,1
325.0,UML and Object-Oriented Design Foundations,Beginner,English,Yes,uml and object-oriented design foundations,325,1,1,1
326.0,Unreal Engine 4 Mastery: Create Multiplayer Games with C++,All Levels,French,No,unreal engine 4 mastery: create multiplayer games with c++,23,0,2,0
327.0,Artificial Intelligence & Machine Learning for Business,Expert,Chinese,No,artificial intelligence & machine learning for business,229,2,0,0
328.0,Angular Front To Back,Expert,Spanish,No,angular front to back,5,2,4,0
